cif,formula
2238611,C32 H48 N8 O8
7117125,C31 F10 H10 N4
7206208,C44 H50 N2 O6
7154398,C32 H40 O8
7214936,C28 H24 N4 O6
1513249,C52 H40 N8 O8
4113383,C32 H56 O12
2226586,C48 H44 N12 O8
4020002,C40 H40 N4 O8
4335238,C44 H56 N8 S4
4077295,As2 C30 H30 Mo2 O6 Si2
2012223,C20 H18 N6 O8
2000367,C48 H52 N4 O4
4022847,C34 H30 N2 O6
7153927,C42 H30 N6 O2
2217326,C36 H38 N2 O10
5000262,C40 H60 O8
2216650,C32 H40 N8 O8
2009372,C60 Cl4 H44 O4
7206297,C16 H24 O8
2203638,C24 H40 O24
4027580,C38 H52 O8
4026429,C48 H52 N20 O8
2203499,C48 H36 N8 O8
1503621,Br4 C68 H56 N4 O4
7220850,C44 H36 N4
4510372,C44 H50 N6 O6
4113017,C52 H34 N6 O8
7103119,C20 H8 I4
4101968,C40 H56 O4
2222203,C30 H30 N2 O12
4028691,C60 H48 N8 O12
2019334,C12 H28 N4 O12
4025524,C60 H56 O8 S4
7151581,C16 Cl2 H4 I2 N4 S4 Se4
1518905,C32 H22 O2
7102783,C8 H24 O24 Zn4
7052941,C28 H24 N8
2100923,C32 H28 N4 O8
4026724,C50 H52 O2
1542953,Br2 C44 H30 N4 O2
2200385,C16 H24 N4 O6
2205888,C24 H32 Mg2 O16
7153586,C32 H38 N2 O6
4062630,Al4 C28 Cl4 H44 N4 O8
4029507,C48 Cl8 H32 N8
4024791,C28 H36 O4
2222374,C30 H40 O10 S2
4508220,C36 H52 O12 P4
1506560,C26 H26 N2 O12
4081820,C44 H32 Mo2 N4 O10 S4
1513593,C14 Cl2 H10 O4
7225614,C24 H44 N4 O32
1504589,C56 H64 O8
4067182,C44 Cl2 H82 N4 Ti2
4026771,C64 H52 N4 O12
7117259,Br6 C18 H18
7054825,C28 H32 N8 O16
2230121,C54 Fe4 H52 Si2
2005717,C12 H18 N2 O5
7150078,C40 H40 N8 O20 S4
2233683,C28 H30 N6 O6
1503376,Au2 C44 Cl2 H36 N2 O4 P2
7152119,C24 H32 O16
2015271,C24 H36 O28 Sr2
7150081,C40 H44 N4 O12
4105254,C24 Cl12 H44 O8
4307617,C28 H48 N12 O2
7219107,C20 H44 N4 O8
7152008,C20 H22 N2 O4
2239636,C20 H10 I2 O6
2102940,C20 H56 I8 N4 Pb2
2239716,C28 Cl2 H24 N10
1502265,Br2 C38 H40 N2 O10
4022413,C46 H54 N2 O12
8102090,C10 H18 O16 Zn2
4026458,C52 H64 N4 O10
4021477,C10 H17 N1 O1
1517500,Br2 C34 H24 N2 O6
4025878,C16 H12 N20
2204805,C24 H36 N4 O16
7208172,C20 H22 N6 O6
4116985,C26 H16 N6
4338088,C48 H48 O4 Ru4
4026612,C56 H52 N4 O16
2007798,C24 H22 N6 O8
7152056,C56 H48 N4 O4
4029649,C38 H48 O10
2216937,C36 H44 N4 O16
2203698,C28 H52 N4 O12
7151155,C22 Cl4 H30 N2 O4
1514664,C60 H48 O4
4029278,C30 H28 N8 O2
2202047,C34 H36 O8
7152774,C22 H30 N2 O4
2202031,C38 Cl2 H42 O8
2214685,C40 H48 N8 O12
4071712,C26 Cl2 H30 N4 O2 Pd2
4031878,C38 H44 N4 O8
7150277,C44 H40 O12
4114397,C28 H26 N2 O2
2227980,C31 H52 O1
2209542,C12 H28 N4 O16
4085534,C60 Cl4 H56 N4 Zn2
4024211,Br12 C56 H48
4023176,C60 Cl4 H60 O4
7151487,C32 H48 O14 S2
4326492,C36 H24 O16 Zn4
2000183,C36 H52 O24
4021862,C46 H66 N2 O16
2239853,C26 H16 N4 O4
4301455,C10 H14 N18
2221411,C56 H48 S4
4117974,C50 H46 N2 O2
1507121,C32 H44 N4 O12
2015860,C32 H44 N12 O20
2206368,C40 H44 N4 O12
2010991,C36 H36 N4 O4
2239432,C38 H46 N6 O14
7150661,C60 H70 N2 O4
1503767,C40 H44 N4 S8
2222560,C26 H26 N2 O6
2010400,C24 H16 N8 S8
4020594,C56 H56 O8 Te8
9016304,C4 H4 K4 O12
7204337,C46 H36 N8 Se2
2104403,C36 H44 N4 O8
4021956,C40 H64 O6
4028408,C44 H34 N2 O2
7225563,C42 H58 N6 O6
4030467,C36 Cl6 H48 N2 O8 S2
2215572,C42 H44 N2 S2
7151509,C40 H48 O22 S4
4022361,C46 H42 N2 O8
4078824,C24 H56 N4 O14 Si2
7201292,C22 H32 S4
2231081,C14 H26 N6 O10
4078318,C52 Fe4 H68 O8 Si4
4324036,C12 H14 N6 Ni1
4027241,C24 H44 N4 O24 S4
7202474,C12 H22 N6 O12
2210659,C28 H50 N2 O1
1512068,C38 H52 O8 Ru2
1508658,C44 H20 S8
2003752,C16 H24 N4 O12
4027677,C44 H52 N4 O4
2012222,C40 H36 N12 O16
7153158,C44 F12 H48 I4 O20
2207773,C24 H32 O4
2238184,C44 H24 N8 O4
4066526,Au2 C46 Cl2 H44 N4
4066250,C48 H58 Li2 N4 P4
4023689,C44 Cl8 H48 O20 S4
4512203,C28 H32 N8 O8
4084185,B4 C40 H76 S4
7154205,C50 H32 N8 O2
2101305,C18 H22 N2 O8
2000101,C50 H46 N2 P4
7053153,C44 H26
4504588,C12 Cl4 H24 N12
4021589,C30 H46 N2 O2 S4
2007152,C8 H14 N2 O2
4031080,C20 H32 N16 O32
7214499,C20 H40 N8 O12
4024013,C42 H70 N2 O8 S2 Se4 Si2
4502679,C36 H38 N6 O18
4066097,C36 H46 N2 Se2 Si2
7150652,C15 H23 N1 O5
2206260,C28 H26 N2 Te2
7151758,C40 H64 N8 O8 Se4
4074275,C26 Cl6 H26 N4 O2 Pt2
7218743,C28 H8 S24
2239367,C40 F4 H20 O12
4020831,C24 H23 N1 O5 S1
4020805,C30 H46 N2 O12
1508777,C64 H60 N4 O4
4078718,Br4 C24 Fe4 H24 N4 O8 S8
7052010,C20 H12 N12 O8
2205630,Br2 C40 H46 O4
4075160,C48 H60 O8 Os4
2203987,C40 H28 N4 O16
2209787,C36 H44 N4 O24
1517891,C36 H42 N2 O8
2214563,C20 H24 O12
2238904,C40 H52 N4 O16
7213367,C32 H48 N16 O8
2218938,C14 Cl2 H14 N4
7202451,C24 Cl4 H60 N8
4030766,C46 F26 H40 Na2 O12 Si2
4508437,C24 Cl4 H16 N4
1507528,C36 H40
2205752,C16 H20 N4 O4
2212869,C18 H28 O6
7151946,Br6 C18 H12 N2
4024912,C30 H28 N8 O8
7222134,C40 H24 Hg4 N16
7152188,Br4 C40 H48 N4 O8
2221234,C28 H56 O8
1529278,Br4 C20 H20 O8
7205508,C44 H48 N8
2016190,C28 H36 N4 O12
2204185,C20 Cl4 H20 N4
7109888,C48 Fe4 H44 N4
2007371,C8 H24 O8
4513313,C28 H20
7153781,Br2 C40 H30 N6 P2
2205261,C24 H40 O16
4507996,C6 H8 O8
1518435,C24 H48 O24
2202000,C34 H26 N2 O10
2217005,C28 Cl4 H20 N4
7152690,C38 H48 N4 O4
4026058,C20 F24 H28 N4 O4
4123714,C4 Ge4 H24 I12 N12
7105780,C16 H20 O8
7051497,C20 H20 I8 N4
2200844,C28 H36 N4
4320069,C8 H12 Ni1 S4
4111084,C12 H32 Se2 Si4
7226178,C40 H26 N2 O4
2216028,C40 H40 N8 O20
7151573,C56 H62 N2 O10
4024557,C56 H50 N2 O4 S4
4026989,C50 H64 N4 O4 Pd2
2101908,C34 H32 N8
4083511,C38 F6 H42 N8 O6 Pt2 S2
4061467,C48 H48 Zr4
4074210,C56 H66 Os2 P2
4023373,C38 H36 O2 S2
4076366,C42 Cl2 H64 N6 Si4 Sn2
4511394,C22 H22 N2 O4
2207595,C28 H52 N4 O16
2000634,C36 Cl4 H36 O8
2004707,Br8 C8 H32 Si8
7008282,C19 H24 N4 O3
4027017,B4 C52 F16 H52 O4
7101577,C36 H40 O4
2237027,C48 H32 N8 O8
2201023,C28 H40 N8 O8
7109970,C38 H50 N2 O2
7153368,C40 H60 N4 O8 Si2
4020485,C54 H46 N2
4124307,C52 H52 Si4
4070875,C60 H40 Mn4 N4 O16
2204436,C44 H38 Li2 N8
7112827,C24 F12 H36 O12
1516092,Br8 C48 H48 O24
7208261,C36 H44 N4 O20
4028414,C62 F4 H50 N2 O8
4338712,C30 H26 N4 S4
1519592,Br8 C40 H40 S12
8100247,C46 H54 N2 O8
4067277,C54 Cl2 H58 O6 Re2 Rh2 S4
4070046,C14 H34 N2 O4 Si2
4081815,C48 Cl8 H32 Hg8
1506382,C28 H20 I4 O8
2219690,Br4 C36 H36 N4
8100963,C20 H24 N2
4022055,C68 H32 O4
4025685,C38 H58 N2 O2 S2
4026072,C32 H26 N2 O4
7205376,C36 H32 O22
1504830,C48 H56 O8
2004185,C18 H6 N6
7151164,C24 H26 N2 O6 S2
1542370,C76 H44 N4 O8
1503636,C36 H48 N4 O4
1518442,C24 H48 O24
7103923,C24 H40 N4 O8
2228682,C24 H48 N16
7029249,C8 H16 Li4 O16
4085681,B4 C28 H56 Na4 O32
7208831,C16 H36 N8 O12
2103674,C24 H24 N8 O8
2231167,C40 H46 N6 S2
4505616,C42 H52 N4 O6
4026069,C24 H22 N2 O14
2203249,C26 Cl4 H20 O6
7055511,C8 H14 N14 O8
2217702,C18 H28 N2 Si2
7039470,C48 H40 N12 Sn2
8100758,C22 H16 N2 O2
2020465,C10 H12 N4 O6
1518486,C42 H28 I2 N2 O4 S2
2004629,C24 H24 O8 S4
4028158,C52 H42 N2 O2
4025790,C36 Cl4 F4 H28 N4 O12 S4
2227656,C56 H48 N8
4508438,C24 Cl4 H16 N4
2222640,C40 H48 N8 O8
2014743,C24 H20 Hg2
4308613,C40 H40 K8
4066104,C64 H56 Hg4 N8
4116358,C10 H24 O8 Sn2
1505888,C30 H18 N2 O12
4025748,Br4 C48 H56 N4 O4
2206484,C28 H28 S4
7010760,Br4 C8 H18 Si2
7112236,C28 H60 N4 O20
7212915,C48 H60 Ir4
2241324,C32 H32 I8
2203585,C44 H48 O16
1515158,C48 H32 O12
2211885,C40 H32 N8 O16
2206663,C40 H34 N10 O2
4020845,Br8 C40 H56 O8
4513896,C40 H36 N8 O2
2105025,C8 H12 O8
7203593,C26 H30 N2 O12
1503351,C68 H56 O12
4510649,C6 Cl2 H12 N10
4021684,C28 H34 N2 O4
2240457,C34 H44 N4 O12
2205643,C20 H24 N8
4079918,C56 H68 N4 O2
7029517,C48 H42 N2 O14
4120034,C4 H12 N10 O8
2214186,C20 H28 N12 O12
4027597,C64 H48 N8
7212782,C42 H52 O8
2019008,C32 H52 O12
1502674,C38 H56 N8 O6
4505386,C20 H20 N4 S4
2238179,C26 H30 N2 O4
2018111,C36 H44 O16 P4
7009432,C34 Cl4 H52 Mo2
7206493,C32 H38 N6 O10
2008187,C8 H16 O8
1518570,C52 H60 N4 O8
7023327,C42 H44 N8 O6
4082716,C22 Fe6 H16 O14 S8
4118729,Br8 C56 H40
4022290,C56 Fe2 H46 O4 P2
2224878,C24 H28 O12
4504083,C12 H20 N4 O4
4071577,C52 H50 I2 N2 P2 Pt2
4026178,C40 F2 H42 N4 O2
4023955,C56 Cl8 H40 N16
4061346,C26 H60 N4 O2 Si2 Ti2
4029945,C22 H30 O6 S2
2213162,C28 H30 N6 O8
7100862,C20 H20 N12 O8
4513756,C48 F20 H20
8100612,C32 H24 N12
7004801,C40 H48 N8 Pt2
2216957,C24 Cl4 H36 N8
4075561,C44 H60 N4 O4 Zn4
4060533,C40 Cl2 F12 H56 Ir2 N6 O4 P2
2206307,C48 H40 O20
2204112,C18 H28 N2 O2
1506384,C28 H20 I4 O8
1100815,C16 Cl4 H20 O4 Ru2
4023040,C50 H76 O8
1508640,C44 F6 H34 N4 O8 S2
1520432,C36 H44 N4 O4
4513461,C26 H26 N6 O4
2013771,C40 H48 N4 O4
4124159,B20 C32 H42 N2
4028846,C38 H40 O6
4031556,C40 H50 N2 O6
2231990,C14 H20 O12
4082629,C38 H40 O8 Ru4
2300234,C32 H36 N4 O8
2220592,C32 H36 N20
2223259,C18 H16 O8 S2
7205837,C16 H24 N12 O8
4082905,B2 C54 Fe2 H54 N4 O2
7200800,C16 H24 N4 O12
7050898,C36 H32 O16
2207721,C40 H60 N4 O8
4076629,C26 Cl2 H10 O18 Ru6
1505240,C52 H44 S4 Si4
4027635,C28 H37 N3 O9
2016734,C14 H12 N12 O4
2005550,C40 H28 N4 O16
2205139,C34 H48 O2
4020974,C64 H48 O4 S4
4022530,C40 H40 N16 O4
7204140,C14 H26 In2 O4
2101707,C32 F4 H28 O12
2014734,C30 H34 N6 O6
2300271,C32 H40 O8
4029634,C50 Cl2 F6 H28 O4
7203183,Au4 C32 H44 N16
2201266,C22 H22 N2 O8
2204845,C30 H48 O10
4022300,C34 H36 O8
1503302,C28 H34 N2 O10
2204855,C64 Ge2 H40
7150038,C48 H42 O6
1503500,Br4 C48 H40 N12 O12
7205922,C32 Cd2 H28 O20
4102929,C48 F8 H40 O4
2241839,C20 H16 O4
4023624,C26 H26 N6 O4
1516714,C38 Cl2 H30 N4 O8
7154809,C60 H44 N4 O4
4071412,C40 H66 Mo2 N2 O2
1506852,C52 H40 N4
7214067,C52 H40 N8 S4
1504916,C60 H54 N2 O8
4312213,C8 H32 I8 N4 O4 Pb2
2105023,C24 H40 O16
7153846,Br1 C25 H25 O5
7106430,C32 H40 O8
7008440,C32 H28 N12
2006075,C16 H44 N4 O12
2012421,Br2 C38 H30 O6
4025342,C44 Cl2 H50 N4 O2 S2
1506262,C48 H76 N4 O8
2217985,C38 H34 N2 O10
7219792,C52 F16 H28 N4
2236644,C22 H16 O8
4103595,C32 H40 O4 Si2
4030449,C38 H34 N2 O8 S2
2217808,C24 H24 N8 O6
4027927,C50 H58 N2 O6
7115490,C19 H25 N1 O8
1505611,C42 H30 Si2
2220726,C32 H48 N8 O8
8102004,C40 H28 O8
4500222,C30 H34 N10 O14
2222695,C42 H52 N4 O14
7205403,C8 Cl12 H12
4030218,C36 H44 O4
2234117,C56 H40 O8
2222065,C28 H24 N16 S4
2208408,C22 H24 O12
4025736,C52 H46 N2 O8
2100607,C32 H20
2010320,C18 Cr2 H14 O6
2007251,C32 H24 N12 Pd2
7050361,C44 H48 O12
1542691,C28 F2 H34 N4 O4 S2
7001413,C30 H30 N2 Se4
1513156,C40 H56 N8 O20
2004880,C14 H22 N6 O10
2229841,C44 H32 O12
7107197,C50 H50 N2 O6
7151895,C34 H40 O8
2223677,C54 H38 N6 O6
4073359,B22 C34 H66 O8 Sn2
1518644,C46 H40 N4 O2
7219766,C46 H36 O6
2203979,C40 Cl8 H48 O16
1502257,C26 H32 O6
2000558,C28 H56 N16 O8
2231833,C34 H28 N4 O2
7224801,Br8 C16 H12
1529301,C26 H36 N6 O6
4026752,B4 C32 F16 H28 N8 O8
7153685,C68 F4 H48 N4 O8
2203995,C16 Cl6 H22 Ti2
2019951,C28 H26 N2 O4
2004980,C20 H20 N12 O8
4021760,C40 H42 N2 O10
4083709,C26 H40 N8 O8 Pt2
1520022,C48 Cl4 H52 O8
2105446,C8 H20 O2
4060381,C46 H34 Mo2 O10 P2
4065826,B4 C32 F20 H32 S4
2200008,C14 H22 N2 O10
1502032,B2 C64 H62
7153554,C56 H60 N4 O8
7153897,C28 F2 H34 O8
4508338,C32 H48 N8 O12
4082499,C24 Cl2 H46 P2 Pd1
4028304,C46 F2 H48 N2 O4 S2
2004537,C10 H16 N4 O6
2236663,C40 H36 N20
2013936,C28 H16 O12 S4
2008134,C24 H40 N8 O16
2235371,C44 H52 N4 O8
2219527,C32 H40 N8 O12
4021468,C28 H56 N24 O8
7206887,C14 H22 N6 O2
4500782,C12 H24 N4 O6
7204616,C24 H16 N12
1507596,C40 H42 N2 O6 S4
8100857,C40 H30 N6 O4
4026636,C48 H48 N8 O8
4027781,C46 Cl2 H36 N2 O4
4031722,C72 H52 N4 S4
4116148,C8 H8 O16
7053050,C24 H36 N12 O12
2101384,C20 H28 O8
2013774,C44 H42 N2 O2
2224525,Al2 C30 H42 O18
1516193,C28 F4 H20 O8
1542411,C42 H56 O4
4063385,Bi4 C36 H48 N28
2200295,C12 H26 S2
7153631,C24 Cl2 H12 I4 N6
7213118,C30 H60 Si8
7152430,C26 H26 N2 O4
7150829,Br2 C30 H26 O8
2010404,C14 H12 O4 S10
2235774,C12 H20 N12 O8
2310115,C4 H12 O12
4023801,Br4 C28 Cl8 H20 O8
2017742,C16 H56 N8 O16
4020241,C32 Cl20 H28 O4 Ti4
1519100,C20 H24 La4 O32
7226506,C4 H8 Hg4 N20
4023335,B4 C24 H44 N8 O20
2105108,C12 H28 N4 O12
4027704,C28 H32 O20
1517918,B4 C32 H28 I4 N4
1512389,C42 Cl2 H38 N4 O6
2235247,C18 H14 N2 O4
7100091,C28 F12 H40 O12
2219256,C48 H28 N4 O20
4021789,C70 H52 O6 S2
4023265,C20 H30 N6 O2 S2
1543109,C42 H48 N4 O8
7051401,C16 H16 O8 W2
2007128,C40 H56 O12
2238420,C40 H24 N8 S8
4513102,C10 H8 I4 N4
4313815,C36 Cl2 H66 Sn2
2200670,C32 Cl4 H52 O12
2013154,C40 H64 O8
4507769,C40 F12 H44 O16
1511809,C8 H20
7203129,C24 F12 H32 O12
7110953,C38 H48 O10 Se2
7103731,C30 H50 I2 O10
4022171,C46 Fe2 H58 N2 O6 S4
7153879,C32 H50 N2 O6
4020381,C30 H28 N8 S2
7153855,C44 H46 N6 O10
7204917,C32 H24 N4 O8
4026596,C38 H40 N8 O10
2222038,C28 H28 N2 O4
4020980,C40 H60 N4 O8
2205820,C48 H40 O12
2100179,C24 H40 N8 O8
2222838,C30 H44 O8
2239317,C24 Cl8 H12 S4
2238231,C24 H34 N2 O6
4028916,C28 H48 N8 O8
7152689,C44 H64 N8 O4
4029464,C36 H52 N4 O10 S2 Si2
1507429,C20 H24 Se8
1517178,C44 Cl2 H38 N4 O4 S2
1505340,C32 H64 N8 O12
4075327,C38 Cr1 H67 Mg1 N4 Na1
2300233,C32 H36 N4 O8
4109124,Br8 C52 H32 N8
4027288,C30 Cl8 H20 O6
2006873,C28 H20 N6
2016832,C8 H16 N16 S4
2011881,C40 H54 N2 O6
7054646,C24 H26 N6 O4
4024161,C28 H24 O4 S4
2227400,C30 H36 N4 O10
2227893,C12 H20 N6 O2
2006300,C40 H56 O6
7112238,C28 H60 N4 O20
7215890,C46 H50 N2 O12
2218955,C38 H58 N6 O6
2015078,C30 H20 O4
2219092,C12 H28 O10
5000110,C24 H52 N4 O8
2006667,C18 H24 N4 O12
2239637,C20 Cl2 H10 O6
7153503,C56 H40 O16
4083410,C20 Cl4 H18 I2 N4
2219723,B2 C16 H18 O10
8101585,C24 F32 H24 O24
4028035,C30 H18 O6
2105466,C10 H24 N4
1502943,C36 H48 N4 O14
2010898,C40 H44 O12
2003371,B20 C28 H60 Si2
4082168,B2 C46 Cl2 F8 H56 N2 P2 Rh2
1502923,C36 H34 N2 O4 S2
4064403,Br4 C26 H44 N8 O6 Pt2 S2
2100840,C8 H8
7226242,C52 H40 N16
4061337,B40 C16 H68 Si4
7215664,C20 H44 N12 O16
2101708,C32 F4 H28 O12
7216868,C6 H18 N6 O6
4027448,C36 H28 N4 O8
1503611,C56 H54 N6 O6
1506817,C40 H32 N16 S4
4020748,C68 H60
4319892,C48 H48 N8 Te8
4073308,C48 H70 Lu2 N4 Si2
7150454,C18 H28 O4
2011936,C12 H12 N2 O6
7220075,C34 H34 N6 O10
7150143,C54 H68 N4 O8
7112530,C28 H28 N12 O4
4029014,C20 H20 N4 O8
4022212,B4 Br4 C20 H20 N4 O8
2105700,C8 H20 N4 O8
4109614,C42 H52 O12
2000282,C30 H40 N2 O10
7225946,Br4 C32 H28 N8
4027166,Br2 C34 H44 N2 O4 S2
1100834,Au2 C54 H48 P2
4023830,C46 H66 N6 O6
1503852,C52 Cl8 H28 N4 O16
2236022,C44 H44 N12 O4
2222689,C36 H54 N6 O14
7105484,C36 H16 N8 O4
4077649,C24 H16 N8 O4
2104943,C24 H56 O4
4342117,C24 F2 H16 N6
2230186,C48 H40 N4 O6
4072414,Br4 C40 F12 H20 N4 O4
4078877,C32 Cl12 H72 N4 Ti4
4030108,C48 H24 N16 S12
1513542,Br4 C52 H36 N8
2003634,C28 H32 O12
4023489,C40 H48 N8 O8 S4
7154958,C56 H64 N4 O4 S2
2238622,C44 H32 N8 O16
8101488,C14 H20 O10
2207587,C14 H24 N4 O12
2013565,C32 Cl4 H36 Sn2
4023174,C31 Fe1 H35 N1 O5
4078950,C42 H36 O2 S2
2017754,C44 H36 N8 O16
4002212,C12 H12 N12 O12
4112733,C16 H8 N12 S8
2222287,C18 H24 O2 S10
1502568,C32 H46 N2 O2 S4 Si2
2231510,C28 H32 N8 O16
7151881,C32 H24 I4 N12
1503437,Br4 C44 H48 N4 O12
2205964,C34 H32 O10
4313816,C36 Cl2 H66 Sn2
4023921,C32 H42 N2 O4
2006171,C12 H12 S12
2004426,C44 H38 N2 O2
2010615,C26 H22 N2 S4
1507160,C48 H48 O16
4079177,C56 H50 Si2
2239159,C32 H48 O2
4116141,C8 H12 O8
4504992,C48 H44 N8 O8
1507614,C40 H56 N4 O4 S4
7012905,C32 Cl8 H56 Pt4
2208427,C18 H24 N4 O6
7055026,Br8 C32 H48 Se4
8101091,C58 H44 O8
1505241,C52 H44 S4 Si4
7054310,C34 H50 N6 O14
4022523,C36 H44 O4 P4 S8 Se4
4064002,C22 Cl2 H26 N6 Pd1
1519999,C40 H56 O10
7150342,C32 H28 N8 O4
4025969,C44 Cl2 H46 O10
1504879,Br2 C52 H56 N2 O12 S2
2017176,C42 H36 N2 O4
1502395,C54 H54 N2 O14 S2
4506248,C40 H28 N4 O10
4102123,C33 H42 O7
4078797,C42 Cr2 H50 N2 O8 Si2
1503041,C60 H44 N12 O8
4507234,C28 H24 N8
1504028,C44 H46 N2 O6
4328061,C26 H56 N4 P4
1516634,C64 H56 O16
7113454,C36 H28 N12 O28
7019852,C40 H52 O4 Sn2
4021278,Br2 C18 H16 I2 O2 Se2
7015876,Br8 C18 H28
4065223,Br4 C36 H52 N16 S4
7212281,C36 H40 N4 O4
7151755,C28 H36 N4 O8 S2
1542677,C32 H24 O6
7021882,C48 H38
8103695,C2 H6 O12 U2
1543051,C24 H48 O24
4067088,C42 F6 H34 N12 O2 Pt2
4507504,C32 H32 O12
4319773,C24 H20 N8
7152947,C52 H64 N8 O8
2213513,C40 H46 N2 O10
4507462,C26 H26 N6 O6
7103363,C8 Cl12 H12
2229725,C36 H36 N8 O8
7151950,C36 H48 N8 O8
4025807,C40 H56 O4
1520362,C20 H14 N6 O2
7226098,C16 H24 O12
4066511,C30 Cl4 H40 N4 Pd2 S2
7204577,C28 H20 N4 O8
4505444,C44 H46 O8
4102803,C32 H52 N4 O16
2015972,C8 H14 N2 O8
2220108,C32 H44 O6
4504087,C12 H20 N4 O4
2229384,C32 H46 N6 O6
2207459,As4 C12 H40 I4
4113802,C34 H28 N4 O4
2225743,C42 H54 N2 O4
7154163,C64 H56 N8
2002919,C36 H40 N4 O4
4021469,C12 H20 N20
4023490,C26 H28 N4 O4 S2
4068114,Br4 C22 H22 N4 Sb2
4025324,C42 F12 H38 N10 O16 S4
4073999,C36 H44 O6 Si2
4061962,B20 C24 H42 N2 Sn2
4501736,C40 H36 O8
1501686,C4 Cl2 H16 N2
4060416,C40 H36 N16
4083369,Al2 C32 Fe4 H30 O12 S4
4023937,C36 H64 O10
1512592,C60 F12 H40 N4
1502463,C40 H48 N8 O8
2014474,C16 H18 N2 O12
2227308,C34 H32 O6
7150481,C20 H24 N8 O8
2106007,C44 H32 O12
4029272,C32 H40 N4 O4
4076125,Br4 C28 Fe4 Ga4 H20 I4 O8
7152301,C34 H26 N2 O6
7020084,C40 H28 N12 O8
2209995,C16 H32 O28
4026915,Br2 C26 F6 H26 N2 O10
4101660,C44 H56 O12
7204881,C36 H32 S4
4024788,C40 H40 O8
2233971,C20 Cl4 H16 O8
2105120,C28 H52 N4 O24
4023776,C40 H60 N4 O4
2236758,C36 H40 N4 O8
2017682,C16 H40 N4 O20
1100503,C54 H50 N2 O4
2226798,C44 H34 N6 O10
2105845,C12 H28 N4 O8
8101033,C16 F12 H16 O12
4083370,C32 Fe4 Ga2 H30 O12 S4
2204690,C34 H44 N8 O14
2231495,C44 H44 O12
2017955,C16 H22 N10 S4
7100540,C44 H36 N4 S4
7153045,C40 H44 O6 S2
4021135,C32 H52 N4 O12
2014033,C14 H28 N2 O8
2011025,C24 H20 N8
4308004,C18 Cl2 H26 Hg2
7155052,C60 H40 N16 O4
2237305,C20 H20 O8
7205532,C28 H8 N16 O16
4021013,C60 H52 O4
7051901,C26 H40 N8 O10
4070139,C44 F24 H20 Hg6 O6
4027223,C20 H16 O4
2207049,C48 H42 N6 O2
2212894,Br2 C16 H14 O4
4113698,C24 H28 O8
4075210,B20 C30 H58 N2
1504099,C56 Cl4 H56 N4 O4
4021449,C39 H51 N3 O6 S3
2212075,C32 H56 O12 P4
4023376,C28 H24 N4 O8 S2
4104257,C40 H50 N2 O14
7226331,C34 H54 N6 O12
2233534,C36 H56 N8 O8
7215306,C40 H40 O20
2215451,C36 H56 N4 O8
1505871,C44 H64 O8
4111525,C46 H56 N4 O6
7152676,C38 H34 N2 O4
4000940,C48 H32 N16 Ni4
4067830,Al2 C38 Cl6 H48 N4
1511796,C20 H12 O4 S4
4081777,B4 C36 Cl12 H64 N8
7151818,C38 H44 O6
2215910,C28 H48 O12
4026684,C44 H60 N12 O8
2214022,C40 H48 N8 O8
1540706,C14 H10 N2 O8
4508434,C24 F4 H16 N4
7203555,C32 H44 N4 O4
1520427,C24 H16 N4 O8
1543327,C46 H52 S2 Si2
1520314,C20 H34 N2 O8
1514188,C36 H34 N2 O4
7152114,C24 H32 O16
7101077,C6 Cl2 H10 N2
7150039,C46 H38 O6
7214418,C8 H28 N4
1516326,C40 H48 N4 O12 P4
2239910,C14 H16 N8 S2
1505275,C36 H44 N4 O10
4115406,C28 H52 N4 O24
7211304,C24 H18 N4 O2
7153571,Br2 C58 H52 N2 O10
4028867,C64 F4 H48 N4 O4
7226624,C12 H4 N20 O20
4116744,C24 H28 N4 O4
4002004,C34 H54 N2 S4
1542661,C72 H36 O4 P4 S12
4075916,C44 H50 O4 P2 Pb2 Se4
1504234,C36 H52 O6
4064470,Au4 C28 Cl4 H36 N8 O4
2219843,C30 H36 O8 S2
7153892,C36 Cl8 H56 N8 O8
4505227,C22 H20 N4 O6
2012144,C16 H24 N4 O12
4028616,C38 H47 N1 O11
7055600,C26 F10 H10 O4
4113880,C34 H52 O4
4021046,C48 H72 O16
8101681,C52 H48 O8 S4
1505321,C28 H26 P2 S2
2100100,C42 H60 O6
1520165,C12 H26 N2 O10
1517900,Br2 C56 Cl2 H48 O12
2006011,C38 H56 O4
1540649,Br4 C40 H40 N12 S4
2236296,C48 H32 N8 O24
4029447,C104 H88 O16
4332532,C40 H36 N12
4303310,C24 Cl6 H30
7207152,C22 H16 N2 O12
4068336,C40 H68 N4 O2 W2
4025381,C32 H36 N4 O16 S4
2203593,C20 H10 La2 O18
4027509,C42 H60 O6 Si2
7206265,C20 H14 N4
1511857,C40 H36 N4 O12
4104133,C60 H52
4104438,C48 H40 O16
7107660,C28 Cl2 H30 N4
4028912,C34 H48 N4 O8
4062110,C40 Cl4 H44 N4 Ti2
2223062,C40 H48 N8 O4
1513518,C64 H60 N4 O4
4029186,C44 Cl12 H36 O4
2222584,C42 H46 N2 O4
1505206,C32 H36 N8 O10
7103153,C42 H38 O6
2219650,C48 H36 N8 O4
7210157,C34 H32 N8 O12
4021307,C28 H22 N2 O4
5000072,C28 H28 O6
2239355,C40 H26 N10 O4
