formula,name
C40 Cu2 F12 H40 N8 Ti2,JOLQAC_FSR_macro
C60 Cd2 H68 N4 O12 P4,JOLSEK_FSR_macro
C136 Cd4 H112 N8 O16 P8,JOLSIO_FSR_macro
C50 Cd2 H40 N6 O12,JOLTAH01_FSR_macro
Ag8 C124 Fe4 H80 N32 O4,JOLZIW01_FSR_macro
C68 Cd2 H64 N8 O8,JOMGAV_FSR_macro
C56 Cd2 H40 N4 O8,JOMVIQ_FSR_macro
C48 H32 N8 O16 Zn4,JOMWAJ01_FSR_macro
C76 H52 N4 O8 Zn2,JOMWUF_FSR_macro
C44 Cu4 H36 N16,JOQREO_FSR_macro
C44 Cu4 H36 N16,JOQRIS_FSR_macro
C36 Gd4 H24 N4 O28,JORCAW_FSR_macro
C36 H24 N4 O28 Tb4,JORCEA_FSR_macro
C36 Er4 H24 N4 O28,JORCOK_FSR_macro
C36 Gd4 H32 N4 O28,JORDEB_FSR_macro
C42 H26 N6 O28 Tb4,JORDOL_FSR_macro
C28 Ca2 F8 H20 O12,JORJUV_FSR_macro
C36 H84 Li4 N16 O4,JORRUD_FSR_macro
C66 Cd2 H60 N8 O14,JORRUF_FSR_macro
C36 F2 H30 Sn2,JORTIT_FSR_macro
Ag8 C168 H236 N56 O16,JORYUM_FSR_macro
Bi4 C24 H40 N4 O32,JOSDEA01_FSR_macro
C18 H32 La2 O16,JOSNAG01_FSR_macro
C20 H20 Mo4 N6 O13,JOSNUA_FSR_macro
C24 Cd4 Cl4 H32 O12 P4,JOSPUC10_FSR_macro
C24 Cu2 H38 N4 O8 S2,JOSROY_FSR_macro
C40 H40 N8 O10 Zn2,JOTXAU_FSR_macro
C40 Cd12 Cl24 H40 N8 O8,JOVWOG_FSR_macro
Br4 C10 Cd2 H10 N2 O2,JOVWUM_FSR_macro
Br8 C24 H24 Hg4 N8 O12,JOWVEW_FSR_macro
C64 H44 N16 O8 Zn2,JOXBIJ_FSR_macro
C26 H26 N4 O8 Tl2,JOXMIS_FSR_macro
C56 Cu8 H24 I8 In4 N8 O32,JOXNAN_FSR_macro
Ag8 C24 H8 N8 O16,JOXPET_FSR_macro
Ag2 C24 H16 N8 O20 Tb2,JOXPOD_FSR_macro
Ag2 C24 Dy2 H16 N8 O20,JOXPUJ_FSR_macro
Ag2 C24 H16 Ho2 N8 O20,JOXQAQ_FSR_macro
Ag2 C24 Er2 H16 N8 O20,JOXQEU_FSR_macro
C66 H84 Mn6 N12 O18,JOYKOZ_FSR_macro
C72 H90 Mn6 N12 O30,JOYKUF_FSR_macro
C12 H16 N4 O10 Zn2,JOYZEE_FSR_macro
Ag4 C56 Gd4 H48 N8 O44,JOZGUA01_FSR_macro
Au8 C112 Fe4 H64 N24,JUCNAZ_FSR_macro
Ag4 C84 Fe2 H46 N12,JUCPAB_FSR_macro
C28 H36 N28 Zn4,JUCRII_FSR_macro
C28 H36 N28 Zn4,JUCROO_FSR_macro
C28 H36 N28 Zn4,JUCRUU_FSR_macro
C24 Cl4 Cu4 H48 S6,JUDKIC_FSR_macro
Br4 C24 Cu4 H48 S6,JUDKOI_FSR_macro
C36 Gd2 H44 N2 O14,JUDQAC_FSR_macro
C40 Cl8 Fe2 H40 K2 O4 S8,JUDWAI_FSR_macro
C64 H48 N8 O16 S4 Zn4,JUFLED_FSR_macro
C36 Gd6 H24 N18 O48,JUFREJ_FSR_macro
C20 Cu2 H16 K4 O22,JUFXOZ_FSR_macro
C20 Cu2 H20 Na4 O24,JUFXUF_FSR_macro
C68 Cd8 H40 O48,JUFZER_FSR_macro
C24 H32 N32 O20 Zn4,JUGDUM_FSR_macro
C34 Cu2 H26 N2 O20 S2,JUGFAU_FSR_macro
C36 Cd2 H26 N22,JUGMUV_FSR_macro
C16 Cl2 Cu1 F4 H8 N2 S2,JUGQUX_FSR_macro
C84 H84 O44 S12 U4,JUHJED_FSR_macro
C152 Cd6 H112 N12 O28,JUHNAE_FSR_macro
C76 H56 N8 O16 Ru4 S2,JUHWOA_FSR_macro
C180 H132 N12 O52 Zn16,JUJMIM_FSR_macro
C20 Cu1 H28 N10 O4 S4,JUJPEJ_FSR_macro
C64 H60 N12 O20 Zn4,JUKROY_FSR_macro
C48 H32 N8 O16 Zn4,JUKVEQ01_FSR_macro
C32 Cd2 H24 N4 O8,JUKXIW01_FSR_macro
C24 H12 Mn2 N4 O8,JUKXIY_FSR_macro
C28 H20 K4 O4 S4,JUKZOE_FSR_macro
C32 H28 K4 O8 S4,JULCAU_FSR_macro
C44 Cu4 H40 N12,JULDAV_FSR_macro
C16 Cu1 H14 N6 O2 Pd1,JULDEB_FSR_macro
C48 Cu4 F12 H48 N4 O20,JULQIS_FSR_macro
C48 H52 N4 O20 S4 V4,JUMCUR_FSR_macro
C48 H48 O24 S4 V4,JUMDAY_FSR_macro
C48 H48 O20 S4 V4,JUMDEC_FSR_macro
C96 Cu8 H120 Mo8 N8 O48,JUMPOW_FSR_macro
C40 Cl8 H40 Hg4 N8 O8,JUMRIU_FSR_macro
C90 Cu12 H72 I12 N18 P6,JUMSES_FSR_macro
C86 H78 N12 Ni4 O20,JUMZUO_FSR_macro
C56 H36 N6 O8 Zn2,JUNKIP_FSR_macro
C60 H40 N6 O8 Zn2,JUNKOV_FSR_macro
C24 Cu2 H24 N4 O12 S4,JUPHEH01_FSR_macro
C12 Cu1 H12 N2 O6 S2,JUPHEH_FSR_macro
C28 Cd2 H24 N8 S4,JURZON_FSR_macro
C184 Co8 H128 N32 O36,JUSBUW_FSR_macro
C20 H20 N16 O16 Zn6,JUSHUC_FSR_macro
Ba2 C68 H48 O24,JUSKIT_FSR_macro
C14 H18 Mn1 N2 O4,JUSXUQ_FSR_macro
C52 H36 N4 O20 Zn4,JUSZUU_FSR_macro
C40 H48 N16 O20 Zn4,JUTHOV_FSR_macro
C20 Cr2 H24 N4 O16 S4,JUVYUU_FSR_macro
Br2 C10 Cu2 H8 N14,JUVZEF_FSR_macro
C14 H34 In2 S4,JUWMUJ_FSR_macro
C44 H34 N10 O10 Zn2,JUWRIE_FSR_macro
C24 Cu4 H12 N16 O8,JUXTEB_FSR_macro
C20 Cu2 H12 N12 S4,JUXTIF_FSR_macro
Ag4 C24 H16 N8 O12,JUXWOO_FSR_macro
C88 Cd8 H56 O40,JUYBAI_FSR_macro
C44 H40 N8 O8 Zn2,JUYGER_FSR_macro
Bi6 C24 H18 O30,JUYVOO_FSR_macro
C52 Cd2 H36 N8 O8,JUZGOC_FSR_macro
C104 H64 Mn4 N8 O16,KABPAH_FSR_macro
C22 Cu2 H26 N4 O12,KABTEO_FSR_macro
C184 Cd8 H112 N24 O32,KABTUE_FSR_macro
C72 H74 N14 O44 Sm4,KABXES_FSR_macro
C72 H74 N14 O44 Pr4,KABXIW_FSR_macro
C48 H40 Pt4 S8,KACHUT_FSR_macro
C48 H40 Pd4 S8,KACJAB_FSR_macro
C48 H40 Ni4 S8,KACJOP_FSR_macro
C12 H20 La2 N18 O14,KACMOT_FSR_macro
C40 Cd2 H26 N6 O14,KACQAJ_FSR_macro
C38 H30 N4 Ni2 O8,KACYEV_FSR_macro
C68 Cd2 H52 N4 O20,KACYIZ_FSR_macro
C34 H26 N2 Ni1 O10,KACZEW_FSR_macro
C84 H56 N16 O24 Zn4,KACZOG_FSR_macro
C40 H28 N8 O12 Zn2,KACZUM_FSR_macro
C104 H72 N16 O24 Zn4,KADBAV_FSR_macro
C28 Co2 H24 N4 O12 P4 S2,KADHAB_FSR_macro
C36 Cd2 H28 N4 O14,KADRIS_FSR_macro
C28 Cu2 H26 N4 O10,KADROY_FSR_macro
C20 H24 N16 O8 S4 Zn2,KADSAL_FSR_macro
C18 Cl4 Cu2 H18 N2 O10 S2,KADTEQ_FSR_macro
C64 F24 H40 Li8 N32 O8,KADTIV_FSR_macro
C52 H32 N4 O8 S2 Zn2,KAFLUB_FSR_macro
C12 H8 Mn3 N14 O4,KAFPUE_FSR_macro
C68 H60 O48 Zn10,KAFYAT_FSR_macro
C28 H72 N4 Na4 O12 S8,KAGBIG_FSR_macro
C48 H38 N8 O16 S2 Tb2,KAGFAC_FSR_macro
C26 H20 N2 Ni1 O10,KAGKOV_FSR_macro
C24 H52 N4 O44 S4 U4,KAGKUB_FSR_macro
Br8 C8 H16 S4 Sn2,KAGYOJ_FSR_macro
C28 H32 N12 Nd4 O32,KAGYUO_FSR_macro
C44 Fe2 H88 N8 Si8,KAHKIO_FSR_macro
C48 Cu4 H32 N20,KAHMIQ_FSR_macro
C48 H60 O16 Th1,KAHMIR_FSR_macro
C14 Cu1 H20 N8 O10,KAJFUY_FSR_macro
C72 Cu16 H40 O56,KAJZIH_FSR_macro
Ag2 C36 Cl2 H38 N6,KAKBUV_FSR_macro
C46 Cu2 H28 N2 O10,KAKNOA01_FSR_macro
C20 H32 N12 Na2 O12 V2,KAKQEV_FSR_macro
C20 H28 N12 Na4 O16 V4,KAKQIZ_FSR_macro
C64 Cu4 H64 I4 S8,KAKSAT01_FSR_macro
C24 Cl4 Cu8 H16 N4 O8,KAKTIA01_FSR_macro
Br4 C64 Cu4 H64 S8,KAKTIC01_FSR_macro
C4 Cl4 Cu2 H16 N24,KAKVEY_FSR_macro
C24 Cd6 H28 O32,KALCAC01_FSR_macro
C80 H60 N8 Ni4 O18,KALFIO_FSR_macro
C120 H92 N8 Ni4 O18,KALFOU_FSR_macro
C100 Fe2 H80 N8 Ni4 O18,KALGEL_FSR_macro
C24 Cl4 Cu4 H16 N8,KALHIO_FSR_macro
Br4 C24 Cu4 H16 N8,KALHOU_FSR_macro
C24 Cl4 Cu4 H20 N4 O4,KALMIT_FSR_macro
Br2 C12 Cu2 H10 N2 O2,KALMOZ_FSR_macro
C30 Cu2 H28 N4 O8,KALMUG_FSR_macro
C24 Cl2 Cu2 H18 N2 O2,KALNAM01_FSR_macro
C30 H28 N4 O8 Zn2,KALNAN01_FSR_macro
Br4 C48 Cu4 H36 N4 O4,KALNIU_FSR_macro
C48 Cu4 H36 I4 N4 O4,KALNOA_FSR_macro
Ag4 Br4 C20 H20 N4,KALNUG_FSR_macro
Ag8 C40 H40 I8 N8,KALPAO02_FSR_macro
Ag4 C32 Cl4 H44 N4,KALPES_FSR_macro
Ag4 C32 H40 N8 O12 S4,KALPET_FSR_macro
Ag4 Br4 C32 H44 N4,KALPIW_FSR_macro
Ag4 C32 H44 I4 N4,KALPOC_FSR_macro
Ag4 C40 Cl4 H36 N4,KALPUI_FSR_macro
C14 Cu3 H18 N6 O14,KALQAS_FSR_macro
Ag4 Br4 C40 H36 N4,KALREU_FSR_macro
C12 Cu4 H16 Li4 O20 P4,KALXED_FSR_macro
Ag2 Br2 C22 H22 N4,KAMBUW_FSR_macro
Ag4 C28 H20 O12,KAMTOH06_FSR_macro
C28 H40 K6 O28 P2,KAMYED_FSR_macro
C64 F4 H36 N4 O16 Zn4,KANCUZ_FSR_macro
C44 H38 Mn2 N4 O14,KANMUK_FSR_macro
C22 Cd2 H20 N6 O10,KANQEX_FSR_macro
C14 Cl4 H12 Hg2 N4 S2,KAPCUB_FSR_macro
C34 H24 N4 O12 S2 U2,KAPMOG_FSR_macro
C32 Cd12 Cl8 H32 N48,KAPNUM_FSR_macro
C56 H36 N4 O24 U4,KAPPEZ_FSR_macro
C40 H32 N4 O28 U4,KAPPID_FSR_macro
C24 Cu4 H20 I4 N12,KAPQOJ_FSR_macro
Ag2 C48 Cu2 H32 I6 N8,KAPSIF_FSR_macro
C40 Cd2 H36 N4 O12 P4,KAPYEH01_FSR_macro
C32 F24 H8 N4 O16 Rh4,KAPYIK_FSR_macro
C132 F24 H80 N8 O16 Zn4,KAQBOW_FSR_macro
C36 Cd2 H32 N8 O8,KAQYAC_FSR_macro
C28 Cd2 H20 N12 O12,KAQYEG_FSR_macro
C48 Cu2 H32 N6 O10,KAQYIL_FSR_macro
C24 Cl2 Cu2 H16 N2 O2,KAQYOR_FSR_macro
C36 Cu3 H34 N2 O14,KAQZAE_FSR_macro
C40 H28 N4 O10 Zn2,KARDUD01_FSR_macro
C58 H48 N4 O10 Zn2,KARJEV_FSR_macro
C228 H144 N12 Ni12 O52,KARMAT_FSR_macro
C40 Cu2 H32 N16 O8,KARPIC_FSR_macro
Br8 C32 Cu2 H8 N16,KARRAW_FSR_macro
C32 Cl8 Cu2 H8 N16,KARRIE_FSR_macro
C18 H16 Hg2 N4 O4 S2,KARROL_FSR_macro
Ag2 C28 H32 N10 O4 Zn1,KARSAY_FSR_macro
Ag2 C28 Cd1 H32 N10 O4,KARSEC_FSR_macro
C104 Co4 H64 N24 O32,KASGIX_FSR_macro
C56 H44 N20 O24 Zn4,KASHES_FSR_macro
C32 H24 O24 U4,KASHEU_FSR_macro
C24 H8 O32 U4,KASHOE_FSR_macro
C204 H124 N12 O40 S8 Zn8,KASLUO_FSR_macro
C12 Cl4 Cu2 H12 N8,KASRUS_FSR_macro
C162 Cd6 H126 N30 O30,KATDAM_FSR_macro
C56 Cu4 H60 I4 N4 O4 S4,KATFET_FSR_macro
C40 H28 N8 O10 Zn2,KATGAQ_FSR_macro
C40 Cd2 H28 N8 O10,KATGEU_FSR_macro
C10 H14 N8 Ni1 O2,KATHIX_FSR_macro
C14 H14 N12 O6 Zn1,KATKAT_FSR_macro
C28 Cd2 H28 N24 O12,KATKIB_FSR_macro
C14 H14 N12 O6 Zn1,KATLEY_FSR_macro
C14 Co1 H14 N12 O6,KATLIC_FSR_macro
C28 Cd2 H20 N24 O8,KATLUO_FSR_macro
C8 H36 N8 O20 P4 Ti4,KATPUQ01_FSR_macro
C80 Cu4 H80 N16 O24,KATVEH_FSR_macro
C16 H24 O10 Pb2,KATVIL_FSR_macro
C34 Er2 H42 N2 O14,KATYUA_FSR_macro
C34 H42 Ho2 N2 O14,KATZIP_FSR_macro
C34 H42 N2 Nd2 O14,KATZOV_FSR_macro
C40 Cu2 H48 I2 O6 S4,KAVGOE_FSR_macro
C96 H64 N8 Ni4 O20,KAVLID_FSR_macro
C48 H48 O96 Zn24,KAVROQ_FSR_macro
C18 Cd5 Cl6 H16 N16 O2,KAVSIL_FSR_macro
C42 H48 N4 O8 Zn2,KAVTAE_FSR_macro
C44 H40 N4 Ni2 O8,KAVWOV_FSR_macro
C40 H56 N16 O24 V8 Zn4,KAVYEN_FSR_macro
C60 H84 Mn6 N16 O44,KAWBOB_FSR_macro
C16 Ca4 H52 N4 O32,KAWFIX_FSR_macro
C20 H16 N8 O16 Zn4,KAWHUM01_FSR_macro
Ag4 Br2 C14 H14 O16 S2,KAWNUT_FSR_macro
Ag4 C28 H28 O28 S4,KAWPEF_FSR_macro
Ag8 C28 H16 O24 S4,KAWPIJ_FSR_macro
Ag6 C14 H24 N6 O12 S2,KAWPOP_FSR_macro
Ag4 C14 H8 O12 S2,KAWPUV_FSR_macro
C24 Cu4 Fe2 H40 N20,KAWQOP_FSR_macro
C28 H20 Mg4 N4 O20,KAWTOT_FSR_macro
Br4 C36 H32 N12 Zn2,KAXHAV_FSR_macro
C128 H80 N32 O32 Zn8,KAXJOL_FSR_macro
C128 H80 N32 O32 Zn8,KAXJUR_FSR_macro
C64 H40 Mn4 N16 O16,KAXKAY_FSR_macro
C48 H40 N4 O8 Zn2,KAXTEK_FSR_macro
C34 H24 Mn2 N12 O8,KAXXAK_FSR_macro
C100 Co4 H80 N24 O16,KAXXIS_FSR_macro
C90 Cd4 Cl2 H90 N36 O12,KAXZUG_FSR_macro
C56 H40 N4 O28 Sm4,KAYBIW_FSR_macro
C40 Ca4 H40 N8 O20,KAYBIX_FSR_macro
C56 Gd4 H40 N4 O28,KAYBOC_FSR_macro
C40 Ca4 H40 N8 O20,KAYBUJ_FSR_macro
C42 Ca6 H18 N6 O24,KAYCAQ_FSR_macro
C28 Ca4 H20 N4 O20,KAYCEU_FSR_macro
C14 Ca2 H14 N2 O12,KAYCOE_FSR_macro
C164 F24 H96 N8 O32 S8 Zn8,KAYJUS_FSR_macro
C82 F12 H48 N4 O16 S4 Zn4,KAYKAZ_FSR_macro
C82 F12 H48 N4 O16 S4 Zn4,KAYKUT_FSR_macro
C24 Cl4 Cu4 H40 N12 O8,KAYPEF_FSR_macro
Ba4 C40 H40 N48 O8,KAYQIM_FSR_macro
C44 Cd2 H52 I4 N8,KAYWUE_FSR_macro
C40 H40 K4 N12 O36,KAZCOD_FSR_macro
C32 H28 K4 N12 O6 Ru2,KAZHEZ_FSR_macro
C48 Co2 H44 K2 N4 O6,KAZQAG_FSR_macro
C26 Cd1 H16 N14 O6 S2,KAZRIO01_FSR_macro
C52 H44 N12 O12 Zn2,KAZWUE_FSR_macro
C14 H8 N6 O2 Tl2,KAZZUI_FSR_macro
C56 H44 K4 O12,KBZILT01_FSR_macro
C36 Cl16 H24 K4 O12,KCLNLA01_FSR_macro
C12 H18 K2 O16,KDGLUC01_FSR_macro
C28 H16 N12 O4 Tl4,KEBBAW_FSR_macro
C168 Co12 H96 N8 O60,KEBKEJ_FSR_macro
C40 Co4 H24 N4 O16,KEBKOT_FSR_macro
C22 Cu2 H26 N10 O8,KEBQAL_FSR_macro
C22 Cu2 H26 N10 O8,KEBQEP_FSR_macro
C120 Cu24 H192 I24 N24 Rh8 S48,KEBRAK_FSR_macro
C18 H30 La2 O24,KEBSOA_FSR_macro
C32 Cl2 H30 N2 O10 Zn2,KEBTER_FSR_macro
C50 Cu2 H48 N6 O16 P4 V2,KEBWEU_FSR_macro
C36 H32 N24 Ni2 O4,KEBZUN_FSR_macro
C30 H28 N20 Ni2 O6,KECBAW_FSR_macro
C64 H36 N8 O8 Zn2,KECGEF_FSR_macro
C60 H44 Mn2 N8 O12,KECGUV_FSR_macro
C14 Cd3 Cl6 H18 N10 O2,KEDCII_FSR_macro
C144 Co8 H88 N56 O48,KEDLAJ06_FSR_macro
C24 Co6 H36 O20,KEDMOX_FSR_macro
Ag2 Al2 C38 F6 H36 N6 O18 S2,KEDNUE_FSR_macro
C26 Cu1 H20 N6 O14,KEFQAO_FSR_macro
C28 Co1 Dy2 H20 O24,KEFWOJ_FSR_macro
C52 H36 N16 O12 Zn4,KEFWUP_FSR_macro
C46 Cl2 H28 Mn2 N6 O8,KEGTOI_FSR_macro
C42 H24 I6 O16 Tl2 U2,KEGVAW_FSR_macro
C42 H24 I6 O16 Rb2 U2,KEGVEA_FSR_macro
Ag6 C24 H26 O28,KEGYAX_FSR_macro
Ag12 C24 H30 N2 O30,KEGYEB_FSR_macro
Ag4 C24 H32 I4 N8,KEGZIG_FSR_macro
C52 Cu4 H52 N8 O20,KEHGIO_FSR_macro
C24 Cl4 H20 N8 O2 Pb2,KEHLIV_FSR_macro
C20 H16 O16 Zn2,KEHVAX_FSR_macro
C36 H48 K4 N8 O36 P4,KEHWAY01_FSR_macro
C48 H32 N6 O16 Tb2,KEKHAL_FSR_macro
C20 H32 N8 O32 S4 Zn4,KEKHOZ_FSR_macro
C40 Cu2 H34 N6 O8,KEKJIV_FSR_macro
C46 Cu2 H46 N6 O8,KEKJOB_FSR_macro
C6 Co2 H20 N2 O16 P2,KEKLEU_FSR_macro
C12 H24 N4 O24 P4 Zn4,KEKLIY_FSR_macro
Ag4 C16 H40 N8 O16 Re4,KEKMEU_FSR_macro
C28 Ca2 H24 N4 O16,KEKREA_FSR_macro
C40 Ca2 H44 N8 O16,KEKRIE_FSR_macro
C24 H40 N12 O20 P4 Zn4,KEKWIH_FSR_macro
C24 Cl2 H38 N4 O6 Zn2,KEKXAB_FSR_macro
C16 H40 K4 Na4 O36,KEKXEF_FSR_macro
C36 H68 O58 P12 U6,KELCEM_FSR_macro
C12 Cu2 H12 N8,KELCIN01_FSR_macro
C68 H56 N4 O16 Rh4,KELCUA01_FSR_macro
C36 H60 O54 P12 U6,KELFUF_FSR_macro
Ag4 C20 H24 N8 O16 Re4,KELGOZ_FSR_macro
C60 Gd4 H48 O36,KELJIW_FSR_macro
C42 Cd2 H36 N4 O8,KELKOD_FSR_macro
C20 H34 La2 O16,KELKUK_FSR_macro
C12 Cl8 Cs4 H24 N4 O12 Pd4,KELLAR_FSR_macro
Al4 C40 H44 N8 O32 P8,KELXAB_FSR_macro
C56 H48 Li4 N12 O4 S4,KEMNAT_FSR_macro
C18 Cu2 H28 N6 O8,KEMVII_FSR_macro
C20 H8 N40 Zn4,KENJUK_FSR_macro
C4 Cu2 H8 N16 O4,KENNAU_FSR_macro
C96 Cu8 H128 N24 O32 P8,KEPBIS_FSR_macro
C40 Er4 H36 N16 O40,KEPJAQ_FSR_macro
C36 Cu2 H36 N4 O6,KEPSEE_FSR_macro
C20 Cu1 H16 N14 O6,KEPVUZ_FSR_macro
C60 Cd2 H44 N8 O8 S4,KEPYIO_FSR_macro
Ag8 C12 H4 N12 O12,KEQGIW01_FSR_macro
C116 Cd6 H116 N16 O30,KEQHOG_FSR_macro
C40 Cd4 Cl8 H40 N8 O4,KEQNIF_FSR_macro
C32 H54 O18 Pr2,KEQNOK_FSR_macro
C60 Cd4 H56 N4 O28,KEQNOL_FSR_macro
C24 Cl2 Cu1 H16 N2 O4,KEQNUQ_FSR_macro
C16 H30 N2 Na4 O18,KEQPAZ_FSR_macro
C40 H54 N12 Na2 O22,KEQPON_FSR_macro
C16 Cu2 H16 O12,KEQTEF_FSR_macro
Ag4 C44 H28 N8 O16,KEQVOT_FSR_macro
C22 H20 N8 O14 Zn2,KERCAM_FSR_macro
C52 Cl4 Cu4 F8 H48 N24 O4,KERDIV_FSR_macro
C24 Cd2 H16 I4 N4,KERFOD_FSR_macro
C32 H36 N8 Na4 O12 S4,KERGIY_FSR_macro
C56 H68 N12 S6 Sn4,KERKEY_FSR_macro
Br4 C56 Cs4 H16 N16 O4,KERTUZ_FSR_macro
C60 Cs4 H28 N16 O4,KERVAH_FSR_macro
Br4 C56 H16 K4 N16 O4,KERVIP_FSR_macro
C60 H36 Li4 N16 O12,KERVOV_FSR_macro
C60 H36 Li4 N16 O8,KERVUB_FSR_macro
C60 H28 K4 N16 O8,KERWEM_FSR_macro
C40 H56 N8 O28 S4 Zn4,KERWOU_FSR_macro
C40 H24 La4 N20 O28,KERWOW_FSR_macro
C40 H24 N20 O28 Pr4,KERXAJ_FSR_macro
C40 H32 N12 O8 Zn2,KESFOF_FSR_macro
C50 Cd4 H52 N12 O20,KESFUL_FSR_macro
C76 H68 Mn4 N12 O28 S4,KESGAS_FSR_macro
C44 Co2 H28 N12 S4,KESHAS_FSR_macro
C80 Co4 H56 N16 O16 S4,KESHEW_FSR_macro
C56 H20 K4 N16 O4,KESHIC_FSR_macro
C60 H28 N16 O4 Rb4,KESHOI_FSR_macro
C72 H56 I8 N16 O8 Zn4,KESHUN_FSR_macro
C60 H28 K4 N16 O4,KESJAW_FSR_macro
C12 Cd4 H40 I8 N8,KESMAX_FSR_macro
C72 H56 Mn4 N12 O22,KESMEC_FSR_macro
C36 H44 N4 Ni4 O20,KESNON_FSR_macro
C32 H28 Mn4 N12 O4 S8,KESRUY_FSR_macro
C28 H28 Mn2 N8 O4 S4,KESSAF_FSR_macro
C36 Cu2 H36 I2 N4,KESSIL_FSR_macro
C36 Cu2 H20 N8 O12,KESSOS01_FSR_macro
C36 H34 N12 O18 Zn3,KESYAK_FSR_macro
C40 Cu2 H32 N8 O8 S6,KETNON_FSR_macro
C16 Cr2 H18 N2 O8,KETYAM01_FSR_macro
C144 H84 N12 Ni6 O26,KEVBUK01_FSR_macro
C144 H84 N12 Ni6 O26,KEVCEV_FSR_macro
C56 Cd4 H32 N8 O36 S8,KEVGAV_FSR_macro
C52 H60 N24 O32 Tb4,KEVLAA_FSR_macro
C24 H24 N16 Zn4,KEVLEE_FSR_macro
C32 Cu4 H60 I4 N4 O4 S8,KEVRAF_FSR_macro
C32 H32 O48 Pb8,KEVRIP_FSR_macro
C2 Cu4 H8 O10,KEVXEQ_FSR_macro
C50 Co2 H40 N8 O8,KEWMUW_FSR_macro
Ag4 C48 H48 N4 O8,KEWPUZ_FSR_macro
Au4 C60 Cl8 F32 H36 Hg2 P4,KEWWIU_FSR_macro
Au4 C60 Cl8 F32 H36 Hg2 P4,KEWWOA_FSR_macro
C48 Cl4 H36 N24 O4 Zn4,KEWXIV_FSR_macro
C20 H12 O12 S4 Tl4,KEWYET_FSR_macro
C76 H44 N8 O16 Zn4,KEWZOD_FSR_macro
Br4 C20 Cd4 H24 O28,KEXDIC_FSR_macro
C80 Cu12 H64 I4 Mo4 N16 O4 S28,KEXDOH_FSR_macro
C34 Cu6 H24 Mo2 N12 O2 S6,KEXDUN_FSR_macro
C76 Cd2 H132 N20 Ni2,KEXFAU_FSR_macro
C60 Cu8 H48 I4 N12 S14 W2,KEXFAV_FSR_macro
Ag4 C32 H22 N14 S4,KEXFOJ_FSR_macro
C40 Cu1 H28 Mo4 N8 O13,KEXJUU_FSR_macro
C64 H64 N8 O40 Zn8,KEXKAB_FSR_macro
C38 Co2 H44 N4 O8,KEXNEJ_FSR_macro
C26 H36 N2 O10 Zn2,KEXNIN_FSR_macro
Ag2 C32 H32 N6 O12,KEXPIP_FSR_macro
C36 H40 N4 O20 Zn4,KEXPOU_FSR_macro
C32 Co2 H24 N8 O8,KEXRIQ_FSR_macro
C32 Gd2 H20 N10 O16,KEXSOX_FSR_macro
C44 H36 N4 O10 Zn2,KEXWOA_FSR_macro
C52 Cl4 Cu4 H60 N12 O12 P4,KEXYAQ_FSR_macro
Br4 C72 H48 N8 Ni4 O18 S4,KEYDEZ_FSR_macro
C26 H24 Mn1 N14 S2,KEYFAX_FSR_macro
C26 H24 Mn1 N14 S2,KEYFEB_FSR_macro
C54 Cu6 H42 N6 O18,KEYFIF01_FSR_macro
Bi2 C14 H6 N2 O10,KEYMEI_FSR_macro
Bi2 C20 H8 N8 O16,KEYMIM_FSR_macro
C36 H28 N4 O10 Zn2,KEYPAG_FSR_macro
C32 H48 N24 Zn4,KEYSEO_FSR_macro
Br4 C4 Cu8 H4 N16,KEYZEV_FSR_macro
C16 Cl4 Cu12 H24 N32,KEYZIZ_FSR_macro
C4 Cu8 H4 I4 N16,KEYZOF_FSR_macro
C96 Cu4 H72 N8 O28 S4,KEZQAI_FSR_macro
C16 H28 K4 O16,KHACET02_FSR_macro
C16 H12 K4 O16,KHMALA03_FSR_macro
C8 H4 K4 O16,KHOXAL03_FSR_macro
C32 H20 K4 O16,KHPHAL02_FSR_macro
C16 Cu4 H16 N8 O16 Re4,KIBCAA_FSR_macro
C20 H24 O32 Tb4,KIBDIJ_FSR_macro
C32 Cl16 H48 Mo4 O16,KIBHOU_FSR_macro
C24 H20 N2 Na2 O22 S2,KIBKUC_FSR_macro
C52 Cl2 H32 N4 O22 Pr2 Zn2,KIBNEQ_FSR_macro
C52 Cl2 H32 N4 Nd2 O22 Zn2,KIBNIU_FSR_macro
C52 Cl2 H32 Ho2 N4 O22 Zn2,KIBNOA_FSR_macro
C52 Cl2 Gd2 H32 N4 O22 Zn2,KIBNUG_FSR_macro
C52 Cl2 Er2 H32 N4 O22 Zn2,KIBPES_FSR_macro
C52 Cl2 Dy2 H32 N4 O22 Zn2,KIBPIW_FSR_macro
C40 Cu2 H32 I2 N12,KIBQUI_FSR_macro
C40 H32 N16 O12 Zn2,KIBRET_FSR_macro
Br4 C40 H32 Hg2 N12,KIBRUJ_FSR_macro
Ag2 C34 H30 N8 O10 S2,KIBVEX_FSR_macro
Ag8 B48 C96 H112 N16,KIBWUQ_FSR_macro
C52 Cu2 H28 N8 O8,KICCAD_FSR_macro
C30 H24 N10 O12 Zn2,KICMUF_FSR_macro
C76 H64 N12 O16 S8 Sn4,KICNUI_FSR_macro
C20 H28 N4 Ni2 O10,KICQUL_FSR_macro
Br8 C24 Cu8 H32 N8,KICZOM_FSR_macro
